"id","woonplaats","gemeente","provincie","latitude","longitude"
4032,"Tzummarum","Waadhoeke","Friesland",53.2374865,5.5498319
4033,"Firdgum","Waadhoeke","Friesland",53.2485421,5.5601505
4034,"Klooster-Lidlum","Waadhoeke","Friesland",53.2300428,5.5240626
4035,"Oosterbierum","Waadhoeke","Friesland",53.2345932,5.5123207
4036,"Sexbierum","Waadhoeke","Friesland",53.2173164,5.4843741
4037,"Pietersbierum","Waadhoeke","Friesland",53.2157199,5.4764288
4038,"Wijnaldum","Harlingen","Friesland",53.1956574,5.4597788
4039,"Harlingen","Harlingen","Friesland",53.1753413,5.4182838
4042,"Midlum","Harlingen","Friesland",53.1853369,5.476776
4044,"West-Terschelling","Terschelling","Friesland",53.3642447,5.2168968
4046,"Hee","Terschelling","Friesland",53.3755111,5.255395
4047,"Kaart","Terschelling","Friesland",53.3766227,5.2703421
4048,"Baaiduinen","Terschelling","Friesland",53.3773557,5.2868677
4049,"Kinnum","Terschelling","Friesland",53.3753702,5.2761001
4050,"Midsland","Terschelling","Friesland",53.382631,5.2874422
4051,"Seerijp","Terschelling","Friesland",53.3799642,5.2974874
4052,"Landerum","Terschelling","Friesland",53.3866214,5.300388
4053,"Formerum","Terschelling","Friesland",53.3898535,5.3098956
4054,"Lies","Terschelling","Friesland",53.3938612,5.3262428
4057,"Vlieland","Vlieland","Friesland",53.2501844,4.9514271
4058,"Leeuwarden","Leeuwarden","Friesland",53.223301,5.7516999
4088,"Grou","Leeuwarden","Friesland",53.12021,5.8519
4090,"Warten","Leeuwarden","Friesland",53.1500391,5.8981573
4091,"Warstiens","Leeuwarden","Friesland",53.1613633,5.8627694
4092,"Wergea","Leeuwarden","Friesland",53.1519991,5.8468646
4093,"Eagum","Leeuwarden","Friesland",53.1306799,5.8290237
4094,"Idaerd","Leeuwarden","Friesland",53.1187878,5.8126966
4095,"Reduzum","Leeuwarden","Friesland",53.1169587,5.7853763
4096,"Friens","Leeuwarden","Friesland",53.0994661,5.800429
4097,"Jirnsum","Leeuwarden","Friesland",53.0806327,5.7936461
4098,"Raerd","Súdwest-Fryslân","Friesland",53.0983382,5.760811
4099,"Poppenwier","Súdwest-Fryslân","Friesland",53.0845118,5.7484015
4100,"Tersoal","Súdwest-Fryslân","Friesland",53.0746615,5.7365693
4101,"Easterwierrum","Súdwest-Fryslân","Friesland",53.1100959,5.7324943
4102,"Mantgum","Leeuwarden","Friesland",53.1291256,5.7206493
4103,"Jorwert","Leeuwarden","Friesland",53.144848,5.7118331
4104,"Weidum","Leeuwarden","Friesland",53.1460597,5.7439155
4105,"Bears","Leeuwarden","Friesland",53.1560181,5.7339966
4106,"Jellum","Leeuwarden","Friesland",53.1686191,5.7402157
4107,"Hilaard","Leeuwarden","Friesland",53.1649603,5.7117022
4108,"Boksum","Waadhoeke","Friesland",53.176945,5.7280173
4109,"Blessum","Waadhoeke","Friesland",53.180992,5.7105786
4110,"Deinum","Waadhoeke","Friesland",53.1918429,5.7249778
4111,"Marsum","Waadhoeke","Friesland",53.2107798,5.7266674
4112,"Dronryp","Waadhoeke","Friesland",53.1966063,5.6449476
4113,"Menaam","Waadhoeke","Friesland",53.2179186,5.6618266
4114,"Slappeterp","Waadhoeke","Friesland",53.2130255,5.6218291
4115,"Ingelum","Waadhoeke","Friesland",53.2248968,5.7134824
4116,"Berltsum","Waadhoeke","Friesland",53.1800259,5.5477143
4118,"Wier","Waadhoeke","Friesland",53.2512191,5.6237296
4119,"Bitgum","Waadhoeke","Friesland",53.2370427,5.6884188
4120,"Bitgummole","Waadhoeke","Friesland",53.2351562,5.7075843
4121,"Minnertsga","Waadhoeke","Friesland",53.2509346,5.5980342
4122,"Stiens","Leeuwarden","Friesland",53.266452,5.745992
4124,"Feinsum","Leeuwarden","Friesland",53.2782673,5.7549925
4125,"Hijum","Leeuwarden","Friesland",53.2905323,5.7665838
4126,"Britsum","Leeuwarden","Friesland",53.2531453,5.7855529
4127,"Koarnjum","Leeuwarden","Friesland",53.2437894,5.7807181
4128,"Jelsum","Leeuwarden","Friesland",53.2346703,5.7830762
4129,"Gytsjerk","Tytsjerksteradiel","Friesland",53.2410241,5.8907254
4130,"Oentsjerk","Tytsjerksteradiel","Friesland",53.2533813,5.8987505
4131,"MÃ»nein","Tytsjerksteradiel","Friesland",53.25164,5.91874
4132,"Aldtsjerk","Tytsjerksteradiel","Friesland",53.2643034,5.8891236
4133,"Readtsjerk","Dantumadiel","Friesland",53.2600828,5.9218173
4134,"Alde Leie","Leeuwarden","Friesland",53.2880323,5.7349336
4136,"Marrum","Noardeast-Fryslân","Friesland",53.322673,5.8018778
4137,"Hallum","Noardeast-Fryslân","Friesland",53.3051209,5.784383
4138,"Westhoek","Waadhoeke","Friesland",53.2760097,5.5607068
4139,"Sint Annaparochie","Waadhoeke","Friesland",53.2764463,5.6570979
4140,"Vrouwenparochie","Waadhoeke","Friesland",53.2800146,5.7030451
4141,"Oude Bildtzijl","Waadhoeke","Friesland",53.3136219,5.708998
4142,"Sint Jacobiparochie","Waadhoeke","Friesland",53.2728486,5.6087388
4143,"Lekkum","Leeuwarden","Friesland",53.2256277,5.8203814
4144,"Miedum","Leeuwarden","Friesland",53.2354527,5.8388712
4145,"Snakkerburen","Leeuwarden","Friesland",53.220113,5.8096366
4146,"Goutum","Leeuwarden","Friesland",53.17842,5.8069262
4147,"Teerns","Leeuwarden","Friesland",53.1808429,5.8342596
4148,"Hempens","Leeuwarden","Friesland",53.178766,5.8378606
4149,"Swichum","Leeuwarden","Friesland",53.1539551,5.8186478
4150,"Wirdum","Leeuwarden","Friesland",53.1500314,5.8050965
4151,"Wytgaard","Leeuwarden","Friesland",53.140833,5.783889
4152,"Wyns","Tytsjerksteradiel","Friesland",53.2514265,5.8323263
4153,"Dokkum","Noardeast-Fryslân","Friesland",53.3109748,5.9948827
4157,"DamwÃ¢ld","Dantumadiel","Friesland",53.283333,6
4158,"Rinsumageast","Dantumadiel","Friesland",53.2973163,5.9498906
4159,"SibrandahÃ»s","Dantumadiel","Friesland",53.316667,5.966667
4160,"Jannum","Noardeast-Fryslân","Friesland",53.3124887,5.9027227
4161,"BroeksterwÃ¢ld","Dantumadiel","Friesland",53.266667,6
4162,"De Falom","Dantumadiel","Friesland",53.2634435,6.0077314
4163,"Burdaard","Noardeast-Fryslân","Friesland",53.2977219,5.8692403
4165,"WÃ¢lterswÃ¢ld","Dantumadiel","Friesland",53.3,6.033333
4166,"Driezum","Dantumadiel","Friesland",53.2968837,6.045633
4167,"Aalsum","Noardeast-Fryslân","Friesland",53.3378209,6.0033683
4168,"Wetsens","Noardeast-Fryslân","Friesland",53.3474779,6.0332484
4169,"Metslawier","Noardeast-Fryslân","Friesland",53.3606625,6.0665857
4170,"Jouswier","Noardeast-Fryslân","Friesland",53.3499847,6.073475
4172,"Ee","Noardeast-Fryslân","Friesland",53.3304259,6.1008417
4173,"Engwierum","Noardeast-Fryslân","Friesland",53.3199914,6.1366541
4174,"Anjum","Noardeast-Fryslân","Friesland",53.3743702,6.1266778
4175,"Lioessens","Noardeast-Fryslân","Friesland",53.3805168,6.0890796
4176,"Morra","Noardeast-Fryslân","Friesland",53.3719241,6.0879929
4177,"Paesens","Noardeast-Fryslân","Friesland",53.4015212,6.0849873
4178,"Oosternijkerk","Noardeast-Fryslân","Friesland",53.3791579,6.0535304
4179,"Niawier","Noardeast-Fryslân","Friesland",53.3636696,6.0477812
4180,"Wierum","Noardeast-Fryslân","Friesland",53.4013718,6.0159007
4181,"Moddergat","Noardeast-Fryslân","Friesland",53.4030752,6.0819604
4183,"Hantumhuizen","Noardeast-Fryslân","Friesland",53.3723979,5.9977785
4184,"Ternaard","Noardeast-Fryslân","Friesland",53.3807711,5.965258
4185,"Hantumeruitburen","Noardeast-Fryslân","Friesland",53.3599912,6.0026793
4186,"Hantum","Noardeast-Fryslân","Friesland",53.3625326,5.9649229
4187,"Hiaure","Noardeast-Fryslân","Friesland",53.3472454,5.9730214
4188,"Holwerd","Noardeast-Fryslân","Friesland",53.3683775,5.9005378
4189,"Waaxens","Noardeast-Fryslân","Friesland",53.3563815,5.9213459
4190,"Brantgum","Noardeast-Fryslân","Friesland",53.3521088,5.9301891
4191,"Foudgum","Noardeast-Fryslân","Friesland",53.3451929,5.9416273
4192,"Raard","Noardeast-Fryslân","Friesland",53.3255822,5.9445867
4193,"Bornwird","Noardeast-Fryslân","Friesland",53.3340004,5.9544077
4194,"Hollum","Ameland","Friesland",53.4410245,5.6359584
4196,"Ballum","Ameland","Friesland",53.4440723,5.6860721
4199,"Schiermonnikoog","Schiermonnikoog","Friesland",53.4785962,6.1560311
4200,"Blije","Noardeast-Fryslân","Friesland",53.3523013,5.8615714
4201,"Ferwert","Noardeast-Fryslân","Friesland",53.3377628,5.824424
4202,"Hegebeintum","Noardeast-Fryslân","Friesland",53.3368943,5.8503137
4203,"Ginnum","Noardeast-Fryslân","Friesland",53.3225979,5.8745555
4204,"Reitsum","Noardeast-Fryslân","Friesland",53.3210197,5.8912098
4205,"Lichtaard","Noardeast-Fryslân","Friesland",53.3258678,5.9131033
4206,"Jislum","Noardeast-Fryslân","Friesland",53.3124833,5.878267
4207,"WÃ¢nswert","Noardeast-Fryslân","Friesland",53.3,5.85
4208,"Drachten","Smallingerland","Friesland",53.119202,6.1297
4216,"Kortehemmen","Smallingerland","Friesland",53.0837231,6.0683656
4217,"Boornbergum","Smallingerland","Friesland",53.0824994,6.0439752
4218,"De Wilgen","Smallingerland","Friesland",53.0995009,6.034125
4219,"Smalle Ee","Smallingerland","Friesland",53.1036621,6.0183321
4220,"De Veenhoop","Smallingerland","Friesland",53.0980115,5.9500655
4222,"Nijega","Smallingerland","Friesland",53.1406092,6.0262654
4223,"Opeinde","Smallingerland","Friesland",53.1347884,6.0555258
4224,"De Tike","Smallingerland","Friesland",53.149723,6.0375953
4225,"Rottevalle","Smallingerland","Friesland",53.1460571,6.1052008
4226,"Drachtstercompagnie","Smallingerland","Friesland",53.1340722,6.1399365
4227,"Houtigehage","Smallingerland","Friesland",53.1532187,6.143244
4228,"Surhuisterveen","Achtkarspelen","Friesland",53.1827153,6.1666215
4230,"Boelenslaan","Achtkarspelen","Friesland",53.1615492,6.1460059
4231,"Wijnjewoude","Opsterland","Friesland",53.0386219,6.2175855
4233,"Bakkeveen","Opsterland","Friesland",53.079226,6.2583855
4234,"Beetsterzwaag","Opsterland","Friesland",53.0594184,6.0782764
4235,"Nij Beets","Opsterland","Friesland",53.0702908,6.0032155
4236,"Olterterp","Opsterland","Friesland",53.0665481,6.1006335
4237,"Ureterp","Opsterland","Friesland",53.0956086,6.1684547
4238,"Siegerswoude","Opsterland","Friesland",53.0926189,6.2174536
4239,"Frieschepalen","Opsterland","Friesland",53.1096648,6.2058479
4240,"Burgum","Tytsjerksteradiel","Friesland",53.20378,6.00045
4242,"Hurdegaryp","Tytsjerksteradiel","Friesland",53.21487,5.941003
4243,"Tytsjerk","Tytsjerksteradiel","Friesland",53.2143699,5.9117022
4244,"Ryptsjerk","Tytsjerksteradiel","Friesland",53.2244179,5.9159708
4245,"Noardburgum","Tytsjerksteradiel","Friesland",53.2252228,6.0034093
4246,"Jistrum","Tytsjerksteradiel","Friesland",53.2120483,6.0668986
4247,"Eastermar","Tytsjerksteradiel","Friesland",53.174894,6.059576
4249,"Sumar","Tytsjerksteradiel","Friesland",53.1776214,6.0024829
4250,"Garyp","Tytsjerksteradiel","Friesland",53.1673127,5.9703906
4251,"EarnewÃ¢ld","Tytsjerksteradiel","Friesland",53.13121,5.94211
4252,"SuwÃ¢ld","Tytsjerksteradiel","Friesland",53.18065,5.9228
4253,"FeanwÃ¢lden","Dantumadiel","Friesland",53.233333,6
4254,"De Westereen","Dantumadiel","Friesland",53.2538563,6.0388937
4256,"Harkema","Achtkarspelen","Friesland",53.1896377,6.1321923
4258,"Surhuizum","Achtkarspelen","Friesland",53.2048729,6.1790038
4259,"Augustinusga","Achtkarspelen","Friesland",53.2182273,6.1608938
4260,"Buitenpost","Achtkarspelen","Friesland",53.2524947,6.1503754
4261,"Twijzel","Achtkarspelen","Friesland",53.233302,6.0906307
4262,"Twijzelerheide","Achtkarspelen","Friesland",53.2409366,6.0436067
4263,"Kootstertille","Achtkarspelen","Friesland",53.2118299,6.0922821
4264,"Drogeham","Achtkarspelen","Friesland",53.201959,6.1111271
4265,"Kollum","Noardeast-Fryslân","Friesland",53.27954,6.151259
4267,"Augsbuurt","Noardeast-Fryslân","Friesland",53.266667,6.163889
4268,"Kollumerpomp","Noardeast-Fryslân","Friesland",53.3040887,6.1902579
4269,"Oudwoude","Noardeast-Fryslân","Friesland",53.2833333,6.1166667
4270,"Westergeest","Noardeast-Fryslân","Friesland",53.2908134,6.0847402
4271,"Triemen","Noardeast-Fryslân","Friesland",53.2745312,6.0939959
4272,"Veenklooster","Noardeast-Fryslân","Friesland",53.2633242,6.1034188
4273,"Kollumerzwaag","Noardeast-Fryslân","Friesland",53.2624507,6.0760993
4274,"Zwagerbosch","Noardeast-Fryslân","Friesland",53.246504,6.0467823
4275,"Roden","Noordenveld","Drenthe",53.1458376,6.4557934
4278,"Lieveren","Noordenveld","Drenthe",53.1152374,6.4535439
4279,"Roderesch","Noordenveld","Drenthe",53.1159237,6.4255404
4282,"Nieuw-Roden","Noordenveld","Drenthe",53.1282095,6.3793879
4283,"Nietap","Noordenveld","Drenthe",53.1587848,6.4008223
4284,"Leutingewolde","Noordenveld","Drenthe",53.1571216,6.4302357
4285,"Foxwolde","Noordenveld","Drenthe",53.1522318,6.450822
4286,"Roderwolde","Noordenveld","Drenthe",53.1685593,6.469976
4287,"Peize","Noordenveld","Drenthe",53.1455424,6.5021714
4289,"Norg","Noordenveld","Drenthe",53.0655812,6.4610648
4291,"Langelo","Noordenveld","Drenthe",53.0931346,6.4449841
4292,"Peest","Noordenveld","Drenthe",53.0601919,6.5011951
4293,"Zuidvelde","Noordenveld","Drenthe",53.0448902,6.4577808
4295,"Westervelde","Noordenveld","Drenthe",53.0541077,6.4437503
4296,"Veenhuizen","Noordenveld","Drenthe",53.0306682,6.3939878
4297,"Een","Noordenveld","Drenthe",53.0744772,6.393004
4298,"Een West","Noordenveld","Drenthe",53.0844152,6.3392795
4299,"Leek","Westerkwartier","Groningen",53.2137535,6.5711367
4302,"Midwolde","Westerkwartier","Groningen",53.1804874,6.392191
4303,"Tolbert","Westerkwartier","Groningen",53.1714774,6.3590951
4304,"Boerakker","Westerkwartier","Groningen",53.1991307,6.3416175
4307,"Marum","Westerkwartier","Groningen",53.1462522,6.2673259
4308,"Nuis","Westerkwartier","Groningen",53.1513902,6.3023941
4309,"Niebert","Westerkwartier","Groningen",53.157657,6.3206015
4310,"Jonkersvaart","Westerkwartier","Groningen",53.128863,6.2998715
4311,"De Wilp","Westerkwartier","Groningen",53.1174045,6.2527896
4312,"Assen","Assen","Drenthe",52.98296,6.56833
4321,"Loon","Assen","Drenthe",53.0128714,6.6119947
4322,"Beilen","Midden-Drenthe","Drenthe",52.8576935,6.497991
4326,"Hooghalen","Midden-Drenthe","Drenthe",52.9210493,6.5398545
4327,"Hijken","Midden-Drenthe","Drenthe",52.8954729,6.4980439
4328,"Oranje","Midden-Drenthe","Drenthe",52.9072505,6.4451127
4329,"Spier","Midden-Drenthe","Drenthe",52.8201732,6.469235
4330,"Wijster","Midden-Drenthe","Drenthe",52.8157994,6.5144886
4331,"Drijber","Midden-Drenthe","Drenthe",52.7918146,6.5386597
4332,"Bovensmilde","Midden-Drenthe","Drenthe",52.699443,6.1893769
4334,"Smilde","Midden-Drenthe","Drenthe",52.9491879,6.4466811
4335,"Hoogersmilde","Midden-Drenthe","Drenthe",52.9072524,6.3982293
4336,"Westerbork","Midden-Drenthe","Drenthe",52.830682,6.6043242
4338,"Zuidveld","Midden-Drenthe","Drenthe",52.8661056,6.6358873
4339,"Zwiggelte","Midden-Drenthe","Drenthe",52.8731378,6.587324
4341,"Bruntinge","Midden-Drenthe","Drenthe",52.8173201,6.5825587
4342,"Mantinge","Midden-Drenthe","Drenthe",52.8033399,6.613972
4343,"Balinge","Midden-Drenthe","Drenthe",52.8110432,6.6294951
4344,"Garminge","Midden-Drenthe","Drenthe",52.8196509,6.6236719
4345,"Witteveen","Midden-Drenthe","Drenthe",52.8135919,6.66051
4346,"Orvelte","Midden-Drenthe","Drenthe",52.8438688,6.6598629
4347,"Elp","Midden-Drenthe","Drenthe",52.8813809,6.6456093
4348,"Schoonloo","Aa en Hunze","Drenthe",52.9055688,6.7003997
4349,"Grolloo","Aa en Hunze","Drenthe",52.9347299,6.6725846
4350,"Vredenheim","Aa en Hunze","Drenthe",52.9470985,6.6561129
4351,"Amen","Aa en Hunze","Drenthe",52.942347,6.6122589
4352,"Papenvoort","Aa en Hunze","Drenthe",52.952215,6.7026832
4353,"Marwijksoord","Aa en Hunze","Drenthe",52.9630792,6.6596679
4354,"Nooitgedacht","Aa en Hunze","Drenthe",52.9680301,6.6648143
4355,"Rolde","Aa en Hunze","Drenthe",52.9871552,6.6469982
4356,"Nijlande","Aa en Hunze","Drenthe",52.9739045,6.6267244
4357,"Eldersloo","Aa en Hunze","Drenthe",52.9650281,6.6177493
4358,"Ekehaar","Aa en Hunze","Drenthe",52.9530557,6.6027332
4359,"Geelbroek","Aa en Hunze","Drenthe",52.9504715,6.572175
4360,"Eleveld","Aa en Hunze","Drenthe",52.9576059,6.5822239
4361,"Deurze","Aa en Hunze","Drenthe",52.9845549,6.6092025
4362,"Balloo","Aa en Hunze","Drenthe",52.9960925,6.6311548
4363,"BalloÃ«rveld","Aa en Hunze","Drenthe",53.02385,6.63893
4364,"Gieten","Aa en Hunze","Drenthe",53.0017276,6.750652
4366,"Gasselte","Aa en Hunze","Drenthe",52.9712794,6.7878789
4367,"Eext","Aa en Hunze","Drenthe",53.0177945,6.7357844
4368,"Eexterzandvoort","Aa en Hunze","Drenthe",53.0324155,6.7867326
4369,"Anderen","Aa en Hunze","Drenthe",53.001206,6.6852742
4370,"Gasteren","Aa en Hunze","Drenthe",53.0359552,6.6630831
4371,"Anloo","Aa en Hunze","Drenthe",53.0430181,6.6980796
4372,"Annen","Aa en Hunze","Drenthe",53.0589104,6.7213678
4373,"Schipborg","Aa en Hunze","Drenthe",53.0720429,6.6685006
4374,"Zuidlaren","Tynaarlo","Drenthe",53.092624,6.6845473
4377,"De Groeve","Tynaarlo","Drenthe",53.1110383,6.7113367
4378,"Zuidlaarderveen","Tynaarlo","Drenthe",53.1044897,6.7495445
4379,"Midlaren","Tynaarlo","Drenthe",53.1096514,6.6778555
4380,"Noordlaren","Groningen","Groningen",53.1209975,6.6655157
4381,"Vries","Tynaarlo","Drenthe",53.0798822,6.6021718
4383,"Tynaarlo","Tynaarlo","Drenthe",53.0784318,6.6145455
4384,"Zeegse","Tynaarlo","Drenthe",53.0687007,6.6455437
4386,"Taarlo","Tynaarlo","Drenthe",53.0331236,6.6250169
4387,"Rhee","Assen","Drenthe",53.0326451,6.5661433
4388,"Ter Aard","Assen","Drenthe",53.0285059,6.549913
4389,"Zeijerveld","Assen","Drenthe",53.0358294,6.5227203
4390,"Zeijerveen","Assen","Drenthe",53.0154757,6.5171068
4391,"Zeijen","Tynaarlo","Drenthe",53.0473498,6.5465287
4392,"Ubbena","Assen","Drenthe",53.0450071,6.5729058
4393,"De Punt","Tynaarlo","Drenthe",53.1169407,6.6039099
4394,"Yde","Tynaarlo","Drenthe",53.1138301,6.5906939
4395,"Winde","Tynaarlo","Drenthe",53.1268765,6.527232
4396,"Bunne","Tynaarlo","Drenthe",53.1177942,6.5337887
4397,"Donderen","Tynaarlo","Drenthe",53.0956393,6.5462217
4398,"Stadskanaal","Stadskanaal","Groningen",52.9890052,6.9529762
4402,"Gieterveen","Aa en Hunze","Drenthe",53.0252696,6.8358863
4403,"Nieuwediep","Aa en Hunze","Drenthe",53.0400171,6.8605341
4404,"Gasselternijveen","Aa en Hunze","Drenthe",52.9863205,6.8460424
4405,"Gasselternijveenschemond","Aa en Hunze","Drenthe",52.9950118,6.8973968
4406,"Nieuw-Buinen","Borger-Odoorn","Drenthe",52.9546087,6.9293619
4407,"Drouwenermond","Borger-Odoorn","Drenthe",52.9786094,6.9059109
4408,"Buinerveen","Borger-Odoorn","Drenthe",52.9348639,6.8804671
4409,"Drouwenerveen","Borger-Odoorn","Drenthe",52.9700625,6.8499816
4410,"Bronnegerveen","Borger-Odoorn","Drenthe",52.9547586,6.8392262
4411,"Bronneger","Borger-Odoorn","Drenthe",52.9470825,6.8161901
4412,"Buinen","Borger-Odoorn","Drenthe",52.9318136,6.8355674
4413,"Borger","Borger-Odoorn","Drenthe",52.9234797,6.786168
4415,"Drouwen","Borger-Odoorn","Drenthe",52.9509555,6.7973295
4416,"Westdorp","Borger-Odoorn","Drenthe",52.9046028,6.7669194
4417,"Ellertshaar","Borger-Odoorn","Drenthe",52.8930072,6.737203
4418,"Ees","Borger-Odoorn","Drenthe",52.9082324,6.8061317
4419,"Eesergroen","Borger-Odoorn","Drenthe",52.886185,6.7764114
4420,"Vlagtwedde","Westerwolde","Groningen",52.9469803,7.1458159
4422,"Bourtange","Westerwolde","Groningen",53.0066519,7.1922626
4423,"Sellingen","Westerwolde","Groningen",52.9452115,7.1485497
4425,"Ter Apel","Westerwolde","Groningen",52.8740037,7.0603333
4427,"Ter Apelkanaal","Westerwolde","Groningen",52.9030766,7.0489563
4428,"Zandberg","Borger-Odoorn","Drenthe",52.9185419,7.025768
4429,"Veelerveen","Westerwolde","Groningen",53.0566004,7.1265808
4430,"Tweede ExloÃ«rmond","Borger-Odoorn","Drenthe",52.9166667,6.9666667
4431,"Eerste ExloÃ«rmond","Borger-Odoorn","Drenthe",52.95,6.9666667
4432,"ExloÃ«rveen","Borger-Odoorn","Drenthe",52.9,6.9
4433,"Musselkanaal","Stadskanaal","Groningen",52.9297355,7.0171346
4435,"Mussel","Stadskanaal","Groningen",52.9567772,7.0387702
4437,"Onstwedde","Stadskanaal","Groningen",53.0329259,7.0404253
4438,"Hoogezand","Midden-Groningen","Groningen",53.1624164,6.7548238
4442,"Kiel-Windeweer","Midden-Groningen","Groningen",53.1159218,6.7769511
4443,"Kropswolde","Midden-Groningen","Groningen",53.1435452,6.7257669
4444,"Foxhol","Midden-Groningen","Groningen",53.1687067,6.7186336
4445,"Westerbroek","Midden-Groningen","Groningen",53.1841159,6.6867075
4446,"Waterhuizen","Midden-Groningen","Groningen",53.1865585,6.6518275
4447,"Sappemeer","Midden-Groningen","Groningen",53.1642721,6.787454
4449,"Kolham","Midden-Groningen","Groningen",53.1822731,6.7446024
4450,"Scharmer","Midden-Groningen","Groningen",53.2045019,6.7063246
4451,"Harkstede","Midden-Groningen","Groningen",53.2138533,6.7004451
4452,"Woudbloem","Midden-Groningen","Groningen",53.2171156,6.7381356
4453,"Froombosch","Midden-Groningen","Groningen",53.1940672,6.7802855
4454,"Slochteren","Midden-Groningen","Groningen",53.2193699,6.8070873
4456,"Lageland","Midden-Groningen","Groningen",53.2410519,6.6873459
4457,"Luddeweer","Midden-Groningen","Groningen",53.252436,6.7402444
4458,"Overschild","Midden-Groningen","Groningen",53.2821234,6.7853193
4459,"Schildwolde","Midden-Groningen","Groningen",53.2317414,6.815061
4460,"Hellum","Midden-Groningen","Groningen",53.238146,6.8380764
4461,"Siddeburen","Midden-Groningen","Groningen",53.2475764,6.8643285
4462,"Steendam","Midden-Groningen","Groningen",53.2748765,6.8423697
4463,"Borgercompagnie","Midden-Groningen","Groningen",53.1199229,6.8177796
4465,"Tripscompagnie","Midden-Groningen","Groningen",53.138056,6.825
4466,"Noordbroek","Midden-Groningen","Groningen",53.1982756,6.8729858
4467,"Zuidbroek","Midden-Groningen","Groningen",53.1704058,6.8621731
4468,"Veendam","Veendam","Groningen",53.1015179,6.8914903
4474,"Wildervank","Veendam","Groningen",53.073946,6.8586112
4475,"Muntendam","Midden-Groningen","Groningen",53.1350842,6.8689358
4476,"Meeden","Midden-Groningen","Groningen",53.1387725,6.9284995
4477,"Annerveenschekanaal","Aa en Hunze","Drenthe",53.0773086,6.8025962
4478,"Oud-Annerveen","Aa en Hunze","Drenthe",53.088611,6.760556
4480,"Nieuw-Annerveen","Aa en Hunze","Drenthe",53.0660183,6.7759541
4481,"Eexterveen","Aa en Hunze","Drenthe",53.0523249,6.8040642
4482,"Eexterveensche kanaal","Aa en Hunze","Drenthe",53.0592081,6.831961
4485,"Nieuwe Pekela","Pekela","Groningen",53.0646944,6.9462204
4486,"Oude Pekela","Pekela","Groningen",53.1032425,7.0064744
4487,"Winschoten","Oldambt","Groningen",53.1439677,7.0389833
4493,"Heiligerlee","Oldambt","Groningen",53.1549624,7.0118901
4494,"Westerlee","Oldambt","Groningen",53.1543038,6.9954192
4495,"Scheemda","Oldambt","Groningen",53.1763506,6.9723944
4496,"Midwolda","Oldambt","Groningen",53.201251,7.0027091
4497,"Oostwold","Oldambt","Groningen",53.2028627,7.0448525
4498,"Finsterwolde","Oldambt","Groningen",53.1979816,7.0854038
4499,"Blauwestad","Oldambt","Groningen",53.166944,7.035556
4500,"Beerta","Oldambt","Groningen",53.1744661,7.0971058
4501,"Nieuw-Beerta","Oldambt","Groningen",53.1892256,7.1625112
4502,"Drieborg","Oldambt","Groningen",53.2060039,7.1813281
4503,"Oudezijl","Oldambt","Groningen",53.1858798,7.1921148
4504,"Bad Nieuweschans","Oldambt","Groningen",53.183333,7.2
4505,"Bellingwolde","Westerwolde","Groningen",53.110946,7.1786335
4506,"Oudeschans","Westerwolde","Groningen",53.1384698,7.1407322
4507,"Blijham","Westerwolde","Groningen",53.1069246,7.0749521
4508,"Wedde","Westerwolde","Groningen",53.0697175,7.0748337
4509,"Vriescheloo","Westerwolde","Groningen",53.0707014,7.1148494
4510,"Groningen","Groningen","Groningen",53.214906,6.5597797
4546,"Matsloot","Noordenveld","Drenthe",53.2,6.466667
4551,"Onnen","Groningen","Groningen",53.1547795,6.6434991
4552,"Glimmen","Groningen","Groningen",53.1407193,6.62846
4553,"Eelde","Tynaarlo","Drenthe",53.1331083,6.564273
4554,"Paterswolde","Tynaarlo","Drenthe",53.1468755,6.5635713
4555,"Eelderwolde","Tynaarlo","Drenthe",53.1787103,6.5425821
4556,"Sauwerd","Het Hogeland","Groningen",53.294304,6.5328391
4557,"Wetsinge","Het Hogeland","Groningen",53.300556,6.530556
4558,"Adorp","Het Hogeland","Groningen",53.2746405,6.5339811
4559,"Bedum","Het Hogeland","Groningen",53.3008708,6.6008939
4563,"Glas","Groningen","Groningen",52.9676555,6.965779
4565,"Ten Post","Groningen","Groningen",53.2967087,6.7293486
4566,"Winneweer","Groningen","Groningen",53.3105523,6.744934
4567,"Lellens","Groningen","Groningen",53.3010629,6.7086477
4568,"Woltersum","Groningen","Groningen",53.2708216,6.7315116
4569,"Sint Annen","Groningen","Groningen",53.2974996,6.6650544
4570,"Thesinge","Groningen","Groningen",53.2681438,6.6512343
4571,"Garmerwolde","Groningen","Groningen",53.2486932,6.6482078
4572,"Zuidhorn","Westerkwartier","Groningen",53.2488754,6.4067984
4574,"Noordhorn","Westerkwartier","Groningen",53.2608598,6.3953353
4575,"Briltil","Westerkwartier","Groningen",53.242432,6.3885837
4576,"Enumatil","Westerkwartier","Groningen",53.2153515,6.4172697
4578,"Oldekerk","Westerkwartier","Groningen",53.2192619,6.3393857
4579,"Niekerk","Het Hogeland","Groningen",53.2256442,6.3537394
4581,"Lucaswolde","Westerkwartier","Groningen",53.1836312,6.3002186
4582,"Lettelbert","Westerkwartier","Groningen",53.189028,6.4056003
4584,"Aduard","Westerkwartier","Groningen",53.2567715,6.4596001
4585,"Den Horn","Westerkwartier","Groningen",53.2271094,6.4463151
